date,pm2_5,pm10,carbon_monoxide,carbon_dioxide,sulphur_dioxide,ozone,nitrogen_dioxide,methane,european_aqi,european_aqi_pm2_5,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,surface_pressure,pressure_msl,wind_speed_10m,wind_direction_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,rain
2025-09-30 00:00:00+00:00,44.20000076293945,45.79999923706055,657.0,470.0,2.799999952316284,40.0,11.199999809265137,1610.0,23.574996948242188,23.574996948242188,25.05,91.67783,29.929287,0.0,1013.3033,1014.0,6.698806,239.30035,25.3,0.376,0.0
2025-09-30 01:00:00+00:00,51.29999923706055,53.29999923706055,657.0,471.0,4.599999904632568,40.0,14.100000381469728,1637.0,26.125,26.125,25.0,92.78578,30.23148,0.0,1012.6037,1013.3,4.913044,241.55717,25.15,0.373,0.0
2025-09-30 02:00:00+00:00,42.70000076293945,44.70000076293945,554.0,465.0,3.799999952316284,41.0,12.300000190734863,1586.0,29.491668701171875,29.491668701171875,25.35,90.872086,30.135036,0.0,1012.20465,1012.9,7.970972,205.40767,26.05,0.327,0.0
2025-09-30 03:00:00+00:00,39.0,41.29999923706055,394.0,456.0,2.799999952316284,41.0,9.699999809265137,1492.0,32.33333206176758,32.33333206176758,25.35,90.872086,29.91143,0.0,1012.00476,1012.7,9.504272,217.30403,25.7,0.326,0.0
2025-09-30 04:00:00+00:00,31.100000381469727,33.79999923706055,270.0,449.0,2.0,42.0,7.599999904632568,1420.0,34.89166641235352,34.89166641235352,25.25,91.68969,29.813267,0.0,1011.60504,1012.3,9.703319,220.48593,25.4,0.324,0.0
2025-09-30 05:00:00+00:00,25.0,27.899999618530277,225.0,447.0,1.7000000476837158,41.0,6.599999904632568,1396.0,36.79999923706055,36.79999923706055,25.3,90.323204,29.817352,0.0,1011.40515,1012.1,9.178235,228.17992,25.2,0.323,0.0
2025-09-30 06:00:00+00:00,22.5,25.399999618530277,217.0,447.0,1.7000000476837158,41.0,6.099999904632568,1392.0,38.28333282470703,38.28333282470703,25.35,90.32661,29.854702,0.0,1011.8049,1012.5,9.473541,231.17017,25.05,0.322,0.0
2025-09-30 07:00:00+00:00,23.100000381469727,26.100000381469727,214.0,446.0,1.600000023841858,42.0,5.400000095367432,1389.0,39.51666641235352,39.51666641235352,25.55,89.52866,30.148273,0.0,1012.1054,1012.8,9.039514,234.7275,24.95,0.321,0.0
2025-09-30 08:00:00+00:00,23.600000381469727,26.299999237060547,207.0,442.0,1.5,47.0,4.0,1379.0,41.20000457763672,41.20000457763672,26.4,86.425575,31.18063,0.0,1012.9066,1013.6,8.836514,236.6336,25.3,0.32,0.0
2025-09-30 09:00:00+00:00,14.699999809265137,17.799999237060547,205.0,437.0,1.2999999523162842,55.0,2.5,1370.0,43.66667175292969,43.66667175292969,27.35,81.976326,32.152184,0.1,1013.60846,1014.3,8.891343,238.24055,26.25,0.317,0.1
2025-09-30 10:00:00+00:00,11.600000381469728,15.100000381469728,206.0,433.0,1.2000000476837158,62.0,1.2999999523162842,1365.0,44.53334045410156,44.53334045410156,27.85,79.13695,32.473385,0.1,1014.20905,1014.9,9.686609,228.01286,27.4,0.313,0.1
2025-09-30 11:00:00+00:00,10.600000381469728,14.300000190734863,209.0,432.0,1.100000023841858,68.0,0.8999999761581421,1366.0,45.100006103515625,45.100006103515625,28.05,80.84301,33.976547,0.3,1014.3096,1015.0,10.094454,238.8611,28.6,0.311,0.3
2025-09-30 12:00:00+00:00,10.399999618530272,14.300000190734863,214.0,432.0,1.100000023841858,73.0,0.800000011920929,1371.0,45.833343505859375,45.833343505859375,27.95,82.048874,33.817177,0.4,1013.8096,1014.5,7.2649574,228.01286,29.3,0.31,0.4
2025-09-30 13:00:00+00:00,11.899999618530272,17.100000381469727,217.0,432.0,1.0,68.0,0.699999988079071,1374.0,46.48333740234375,46.48333740234375,27.0,79.73938,31.201214,5.2,1012.80804,1013.5,9.67657,223.49261,29.15,0.372,5.2
2025-09-30 14:00:00+00:00,11.600000381469728,17.299999237060547,215.0,432.0,0.8999999761581421,68.0,0.800000011920929,1373.0,47.26667022705078,47.26667022705078,26.6,86.18534,31.348755,0.2,1011.7079,1012.4,9.693296,238.67136,28.9,0.367,0.2
2025-09-30 15:00:00+00:00,11.699999809265137,17.899999618530273,212.0,432.0,0.8999999761581421,67.0,1.0,1370.0,48.03333282470703,48.03333282470703,26.95,83.169914,31.008774,0.3,1010.20984,1010.9,13.356437,232.66673,28.75,0.364,0.3
2025-09-30 16:00:00+00:00,12.600000381469728,18.200000762939453,212.0,433.0,0.8999999761581421,66.0,1.2999999523162842,1368.0,48.86666870117188,48.86666870117188,27.4,80.759735,31.834782,0.1,1010.0109,1010.7,11.983188,212.73521,29.15,0.357,0.1
2025-09-30 17:00:00+00:00,12.300000190734863,17.200000762939453,219.0,435.0,1.100000023841858,63.0,1.899999976158142,1369.0,49.816673278808594,49.816673278808594,26.8,84.66659,31.5234,0.0,1010.10956,1010.8,9.437563,214.90257,28.8,0.352,0.0
2025-09-30 18:00:00+00:00,13.699999809265137,17.600000381469727,229.0,438.0,1.2999999523162842,58.0,2.5999999046325684,1371.0,50.46666717529297,50.46666717529297,26.65,85.16123,30.844093,0.0,1010.2092,1010.9,12.855831,225.56718,28.15,0.348,0.0
2025-09-30 19:00:00+00:00,16.200000762939453,19.399999618530277,243.0,441.0,1.5,54.0,3.200000047683716,1375.0,50.883338928222656,50.883338928222656,26.3,87.72396,30.805744,0.1,1010.9078,1011.6,11.362834,220.50276,27.4,0.346,0.1
2025-09-30 20:00:00+00:00,20.100000381469727,23.299999237060547,265.0,443.0,1.7000000476837158,51.0,3.5999999046325684,1382.0,51.366676330566406,51.366676330566406,26.25,88.24775,30.805298,0.0,1012.2069,1012.9,11.238113,238.09193,26.85,0.344,0.0
2025-09-30 21:00:00+00:00,22.100000381469727,25.200000762939453,291.0,446.0,1.899999976158142,48.0,3.900000095367432,1390.0,51.51667022705078,51.51667022705078,26.15,88.77078,30.790268,0.0,1013.1059,1013.8,10.656547,232.54935,26.5,0.342,0.0
2025-09-30 22:00:00+00:00,22.100000381469727,25.299999237060547,299.0,447.0,1.899999976158142,46.0,4.0,1394.0,51.30001068115234,51.30001068115234,26.05,89.56556,30.902325,0.0,1013.80505,1014.5,9.418662,224.9999,26.15,0.34,0.0
2025-09-30 23:00:00+00:00,20.5,23.799999237060547,276.0,447.0,1.7000000476837158,46.0,3.700000047683716,1391.0,50.23333740234375,50.23333740234375,25.85,90.36088,30.515533,0.1,1013.605,1014.3,10.486448,230.57222,25.95,0.339,0.1
2025-10-01 00:00:00+00:00,16.700000762939453,20.0,235.0,446.0,1.399999976158142,47.0,3.200000047683716,1384.0,47.433349609375,47.433349609375,25.75,90.62569,30.674618,0.0,1013.7046,1014.4,8.4963045,233.61555,25.7,0.337,0.0
2025-10-01 01:00:00+00:00,10.600000381469728,13.300000190734863,202.0,445.0,1.100000023841858,47.0,2.299999952316284,1378.0,42.85001373291016,42.85001373291016,25.85,88.747086,29.701767,0.0,1013.00543,1013.7,14.787414,238.43823,26.7,0.285,0.0
2025-10-01 02:00:00+00:00,8.800000190734863,11.800000190734863,182.0,444.0,1.100000023841858,48.0,2.200000047683716,1373.0,38.03334045410156,38.03334045410156,25.5,89.52493,29.857216,0.5,1012.30493,1013.0,10.483357,254.05453,26.2,0.289,0.5
2025-10-01 03:00:00+00:00,8.600000381469727,11.600000381469728,169.0,443.0,1.0,48.0,2.0999999046325684,1369.0,35.208335876464844,35.208335876464844,25.5,89.25571,29.731876,0.0,1011.90515,1012.6,11.13384,235.53912,25.8,0.289,0.0
2025-10-01 04:00:00+00:00,8.300000190734863,11.300000190734863,167.0,443.0,1.0,48.0,2.299999952316284,1369.0,32.67500305175781,32.67500305175781,25.4,89.51753,29.590828,0.0,1011.80524,1012.5,11.207801,240.14108,25.55,0.288,0.0
2025-10-01 05:00:00+00:00,8.399999618530273,11.199999809265137,183.0,444.0,1.2000000476837158,46.0,3.0,1377.0,30.77499771118164,30.77499771118164,25.25,89.77681,29.54377,0.0,1011.8049,1012.5,10.088033,254.47583,25.3,0.288,0.0
2025-10-01 06:00:00+00:00,9.800000190734863,12.5,209.0,446.0,1.399999976158142,42.0,4.0,1389.0,29.39166831970215,29.39166831970215,25.05,90.85257,29.636017,0.0,1012.50385,1013.2,8.085988,253.17851,25.1,0.287,0.0
2025-10-01 07:00:00+00:00,14.800000190734863,17.700000762939453,227.0,447.0,1.5,42.0,4.400000095367432,1395.0,28.333335876464844,28.333335876464844,25.15,92.2372,30.596958,0.0,1012.3043,1013.0,3.6447225,302.90524,25.65,0.285,0.0
2025-10-01 08:00:00+00:00,18.0,20.700000762939453,230.0,444.0,1.399999976158142,47.0,3.5999999046325684,1391.0,27.64166259765625,27.64166259765625,25.4,82.23718,29.02433,1.4,1013.5041,1014.2,9.473541,51.170166,25.8,0.3,1.4
2025-10-01 09:00:00+00:00,10.899999618530272,14.0,225.0,440.0,1.2999999523162842,56.0,2.200000047683716,1382.0,27.174997329711918,27.174997329711918,24.05,95.008606,27.494738,4.3,1014.99994,1015.7,14.892213,44.510365,25.45,0.357,4.3
2025-10-01 10:00:00+00:00,8.800000190734863,11.899999618530272,217.0,437.0,1.100000023841858,62.0,1.100000023841858,1373.0,26.85833168029785,26.85833168029785,24.45,94.73724,29.197487,2.5,1014.90094,1015.6,7.3997297,18.435053,25.35,0.385,2.5
2025-10-01 11:00:00+00:00,7.599999904632568,10.899999618530272,204.0,436.0,1.0,65.0,0.699999988079071,1366.0,26.625,26.625,25.25,88.165054,30.310146,0.8,1014.20325,1014.9,3.6,306.86996,25.65,0.388,0.8
2025-10-01 12:00:00+00:00,7.0,10.399999618530272,188.0,435.0,0.800000011920929,65.0,0.6000000238418579,1360.0,26.375,26.375,25.3,86.58343,29.979797,0.2,1013.5037,1014.2,5.195113,255.96373,26.05,0.383,0.2
2025-10-01 13:00:00+00:00,13.300000190734863,19.200000762939453,176.0,435.0,1.2999999523162842,89.0,1.2000000476837158,1356.0,35.599998474121094,26.09166717529297,25.7,83.53164,29.884098,0.0,1013.1049,1013.8,7.7900705,220.31403,27.65,0.347,0.0
2025-10-01 14:00:00+00:00,13.399999618530272,19.700000762939453,170.0,435.0,1.2999999523162842,89.0,1.399999976158142,1354.0,35.599998474121094,26.20833396911621,25.85,82.04186,29.927017,0.0,1012.20593,1012.9,7.928178,182.60251,27.45,0.343,0.0
2025-10-01 15:00:00+00:00,14.399999618530272,21.5,169.0,434.0,1.2999999523162842,88.0,1.7000000476837158,1354.0,35.20000076293945,26.358333587646484,25.55,84.02327,29.427757,0.4,1011.9055,1012.6,9.6932955,195.06854,27.1,0.344,0.4
2025-10-01 16:00:00+00:00,14.300000190734863,21.0,174.0,435.0,1.2999999523162842,86.0,1.899999976158142,1355.0,34.400001525878906,26.583332061767575,25.2,87.89468,28.888416,0.3,1011.5049,1012.2,12.599998,216.86998,26.6,0.344,0.3
2025-10-01 17:00:00+00:00,13.800000190734863,19.600000381469727,193.0,437.0,1.2000000476837158,81.0,2.0999999046325684,1357.0,32.400001525878906,26.724998474121094,25.2,87.10022,28.629818,0.2,1011.1051,1011.8,13.767352,228.17992,26.3,0.343,0.2
2025-10-01 18:00:00+00:00,13.300000190734863,18.0,218.0,439.0,1.2000000476837158,75.0,2.299999952316284,1360.0,30.0,26.849998474121094,25.1,87.3555,28.429333,0.0,1011.0048,1011.7,14.25641,217.30403,25.95,0.34,0.0
2025-10-01 19:00:00+00:00,12.5,17.0,235.0,441.0,1.100000023841858,69.0,2.400000095367432,1362.0,27.600000381469727,26.816665649414062,25.15,88.423805,29.144665,0.0,1012.10443,1012.8,10.703569,199.65392,25.5,0.338,0.0
2025-10-01 20:00:00+00:00,13.100000381469728,17.600000381469727,233.0,442.0,1.100000023841858,64.0,2.5,1362.0,26.508331298828125,26.508331298828125,25.15,87.35993,29.284344,0.0,1012.70404,1013.4,8.936777,198.79999,25.15,0.336,0.0
2025-10-01 21:00:00+00:00,13.399999618530272,17.899999618530273,223.0,442.0,1.100000023841858,60.0,2.400000095367432,1362.0,25.924997329711918,25.924997329711918,25.1,88.41969,29.563007,0.0,1013.40314,1014.1,7.289444,200.22495,24.9,0.335,0.0
2025-10-01 22:00:00+00:00,13.699999809265137,17.799999237060547,219.0,443.0,1.100000023841858,56.0,2.400000095367432,1366.0,25.200000762939453,25.200000762939453,24.9,90.29567,29.634949,0.0,1013.50275,1014.2,6.037383,206.56499,24.7,0.333,0.0
2025-10-01 23:00:00+00:00,13.399999618530272,16.899999618530273,230.0,445.0,1.0,52.0,2.200000047683716,1378.0,24.500003814697266,24.500003814697266,25.0,90.03025,29.793297,0.0,1013.3033,1014.0,5.8409934,213.6901,24.65,0.332,0.0
2025-10-02 00:00:00+00:00,11.0,13.800000190734863,248.0,448.0,0.800000011920929,48.0,2.0,1394.0,23.90833282470703,23.90833282470703,24.85,90.56548,29.94442,0.0,1013.3029,1014.0,3.572898,229.08571,24.55,0.332,0.0
2025-10-02 01:00:00+00:00,17.200000762939453,21.600000381469727,260.0,450.0,1.2999999523162842,47.0,3.900000095367432,1413.0,23.433334350585938,23.433334350585938,25.0,87.082184,29.454445,0.0,1013.1034,1013.8,5.9427266,271.73566,24.2,0.318,0.0
2025-10-02 02:00:00+00:00,16.0,20.100000381469727,258.0,450.0,1.2999999523162842,44.0,4.199999809265137,1437.0,23.98333549499512,23.98333549499512,24.55,90.27146,28.93975,0.0,1012.9023,1013.6,6.9899354,281.88864,24.1,0.317,0.0
2025-10-02 03:00:00+00:00,16.600000381469727,20.399999618530277,251.0,450.0,1.2999999523162842,40.0,4.699999809265137,1464.0,24.583335876464844,24.583335876464844,24.2,92.74402,28.916565,0.2,1012.6018,1013.3,5.154415,294.77512,24.1,0.318,0.2
2025-10-02 04:00:00+00:00,19.600000381469727,23.100000381469727,248.0,450.0,1.2999999523162842,36.0,5.300000190734863,1481.0,25.25,25.25,23.8,92.441864,28.306667,2.1,1012.6008,1013.3,4.802999,282.99463,24.1,0.343,2.1
2025-10-02 05:00:00+00:00,22.299999237060547,25.700000762939453,259.0,453.0,1.399999976158142,33.0,6.400000095367432,1485.0,26.191669464111328,26.191669464111328,23.7,94.70836,28.37465,1.6,1012.4007,1013.1,4.8433046,318.01288,24.05,0.363,1.6
2025-10-02 06:00:00+00:00,23.100000381469727,26.600000381469727,274.0,457.0,1.600000023841858,30.0,7.699999809265137,1480.0,27.35000228881836,27.35000228881836,23.8,95.86567,28.904224,0.3,1012.8007,1013.5,3.1072817,259.9921,24.05,0.365,0.3
2025-10-02 07:00:00+00:00,27.100000381469727,30.399999618530277,280.0,458.0,1.7000000476837158,31.0,7.900000095367432,1468.0,28.458332061767575,28.458332061767575,24.25,92.74664,28.809597,0.1,1013.30133,1014.0,6.4323244,287.928,24.6,0.362,0.1
2025-10-02 08:00:00+00:00,21.5,24.299999237060547,268.0,453.0,1.600000023841858,38.0,6.0,1444.0,29.483333587646484,29.483333587646484,24.95,89.21385,29.39713,0.0,1013.70264,1014.4,7.3997297,288.43503,24.65,0.359,0.0
2025-10-02 09:00:00+00:00,12.5,15.300000190734863,246.0,444.0,1.2999999523162842,47.0,3.0999999046325684,1413.0,29.775001525878903,29.775001525878903,25.55,85.56514,29.919907,0.0,1014.4038,1015.1,7.519175,281.0409,25.15,0.356,0.0
2025-10-02 10:00:00+00:00,8.199999809265137,10.600000381469728,226.0,438.0,1.100000023841858,55.0,0.8999999761581421,1387.0,29.908334732055664,29.908334732055664,26.5,80.15643,30.945068,0.1,1014.7058,1015.4,6.391901,260.2725,26.2,0.351,0.1
2025-10-02 11:00:00+00:00,7.300000190734863,9.899999618530272,212.0,436.0,0.8999999761581421,59.0,0.3000000119209289,1373.0,29.85833740234375,29.85833740234375,27.3,79.06104,32.935436,0.0,1014.5079,1015.2,6.9153743,231.34016,27.7,0.344,0.0
2025-10-02 12:00:00+00:00,6.900000095367432,9.899999618530272,200.0,437.0,0.699999988079071,61.0,0.4000000059604645,1365.0,29.83333396911621,29.83333396911621,27.4,78.83669,32.45523,0.0,1013.80835,1014.5,8.587338,213.02386,28.55,0.338,0.0
2025-10-02 13:00:00+00:00,5.900000095367432,8.399999618530273,190.0,437.0,0.800000011920929,58.0,0.6000000238418579,1359.0,29.82499885559082,29.82499885559082,27.55,76.51228,32.4881,0.0,1013.00916,1013.7,10.717182,209.14798,29.15,0.296,0.0
2025-10-02 14:00:00+00:00,6.0,8.300000190734863,180.0,436.0,0.800000011920929,58.0,0.5,1354.0,29.20833396911621,29.20833396911621,27.5,76.27344,32.46167,0.1,1011.80994,1012.5,11.734564,212.47118,29.7,0.29,0.1
2025-10-02 15:00:00+00:00,6.0,8.300000190734863,172.0,436.0,0.699999988079071,58.0,0.4000000059604645,1351.0,28.59166717529297,28.59166717529297,27.55,76.281166,32.454525,0.0,1011.1104,1011.8,11.679212,208.53989,30.05,0.283,0.0
2025-10-02 16:00:00+00:00,6.0,8.199999809265137,172.0,436.0,0.699999988079071,56.0,0.6000000238418579,1350.0,27.89167022705078,27.89167022705078,27.35,76.713715,31.647346,0.0,1010.61053,1011.3,11.440979,204.14554,30.05,0.277,0.0
2025-10-02 17:00:00+00:00,6.199999809265137,8.300000190734863,183.0,437.0,0.800000011920929,52.0,1.2999999523162842,1353.0,27.20000267028809,27.20000267028809,26.9,79.00556,30.842697,0.0,1010.60956,1011.3,10.435344,194.99513,29.6,0.273,0.0
2025-10-02 18:00:00+00:00,7.099999904632568,9.199999809265137,201.0,439.0,0.8999999761581421,46.0,2.200000047683716,1358.0,26.566673278808597,26.566673278808597,26.35,81.85448,30.423874,0.0,1010.8081,1011.5,9.743305,191.72508,28.8,0.27,0.0
2025-10-02 19:00:00+00:00,11.800000190734863,13.899999618530272,223.0,442.0,1.100000023841858,41.0,2.900000095367432,1364.0,26.049999237060547,26.049999237060547,26.45,83.61571,30.709835,0.0,1011.008,1011.7,10.30883,204.77512,27.85,0.275,0.0
2025-10-02 20:00:00+00:00,14.199999809265137,16.5,256.0,446.0,1.2999999523162842,38.0,3.400000095367432,1373.0,25.99166679382324,25.99166679382324,26.25,84.3538,30.421963,0.0,1012.0071,1012.7,10.706596,206.99576,27.05,0.275,0.0
2025-10-02 21:00:00+00:00,15.899999618530272,18.299999237060547,294.0,450.0,1.399999976158142,36.0,3.5999999046325684,1383.0,26.083335876464844,26.083335876464844,26.2,84.603355,30.354046,0.0,1013.00635,1013.7,10.829958,201.4478,26.45,0.274,0.0
2025-10-02 22:00:00+00:00,17.799999237060547,20.100000381469727,311.0,452.0,1.5,35.0,3.700000047683716,1388.0,26.29166603088379,26.29166603088379,26.1,86.137474,30.272636,0.0,1013.4057,1014.1,11.534054,202.9638,26.05,0.273,0.0
2025-10-02 23:00:00+00:00,17.200000762939453,19.399999618530277,290.0,452.0,1.2999999523162842,35.0,3.299999952316284,1384.0,26.633331298828125,26.633331298828125,25.95,86.90537,30.11979,0.0,1013.7052,1014.4,11.555102,198.1528,25.75,0.273,0.0
2025-10-03 00:00:00+00:00,13.100000381469728,15.399999618530272,249.0,450.0,1.0,36.0,2.700000047683716,1376.0,26.94999885559082,26.94999885559082,25.85,87.42159,30.118504,0.0,1013.70496,1014.4,10.8792095,196.33612,25.5,0.272,0.0
2025-10-03 01:00:00+00:00,12.5,15.0,214.0,448.0,0.8999999761581421,35.0,3.0,1371.0,27.125,27.125,25.9,85.341896,30.123192,0.0,1013.1053,1013.8,9.741642,207.51192,25.8,0.276,0.0
2025-10-03 02:00:00+00:00,11.800000190734863,14.300000190734863,191.0,447.0,0.8999999761581421,34.0,3.0999999046325684,1367.0,26.73333168029785,26.73333168029785,25.85,85.33684,29.889076,0.0,1012.50574,1013.2,10.799999,216.86998,25.5,0.275,0.0
2025-10-03 03:00:00+00:00,11.899999618530272,14.399999618530272,174.0,446.0,0.8999999761581421,33.0,3.299999952316284,1367.0,26.383331298828125,26.383331298828125,25.75,86.88712,29.71828,0.0,1012.00574,1012.7,12.108261,228.01286,25.3,0.275,0.0
2025-10-03 04:00:00+00:00,12.699999809265137,15.300000190734863,180.0,448.0,0.8999999761581421,32.0,3.5,1382.0,25.99166679382324,25.99166679382324,25.65,87.932816,29.92189,0.0,1012.0055,1012.7,10.441551,234.11777,25.2,0.274,0.0
2025-10-03 05:00:00+00:00,14.199999809265137,16.799999237060547,231.0,455.0,1.0,30.0,4.0,1435.0,25.41666412353516,25.41666412353516,25.55,88.456314,30.273647,0.0,1012.30524,1013.0,7.344794,233.97253,25.05,0.274,0.0
2025-10-03 06:00:00+00:00,15.100000381469728,17.700000762939453,304.0,464.0,1.2000000476837158,29.0,4.599999904632568,1504.0,24.741668701171875,24.741668701171875,25.45,88.98329,30.443531,0.0,1012.80457,1013.5,5.495161,238.39255,24.95,0.273,0.0
2025-10-03 07:00:00+00:00,18.200000762939453,20.799999237060547,342.0,468.0,1.2999999523162842,30.0,4.699999809265137,1536.0,24.07500267028809,24.07500267028809,25.35,89.513824,30.11192,0.0,1012.9041,1013.6,7.0843205,242.78397,25.85,0.274,0.0
2025-10-03 08:00:00+00:00,15.5,18.100000381469727,309.0,460.0,1.2000000476837158,37.0,3.700000047683716,1493.0,23.333335876464844,23.333335876464844,26.0,87.43475,30.621479,0.0,1013.5053,1014.2,9.085988,236.3099,25.9,0.273,0.0
2025-10-03 09:00:00+00:00,9.800000190734863,13.0,241.0,446.0,1.100000023841858,47.0,2.0999999046325684,1412.0,22.833332061767575,22.833332061767575,26.6,84.13766,31.296963,0.1,1014.1062,1014.8,8.3520775,232.88306,26.5,0.272,0.1
2025-10-03 10:00:00+00:00,9.5,12.699999809265137,190.0,436.0,0.8999999761581421,56.0,0.8999999761581421,1352.0,22.608333587646484,22.608333587646484,27.2,80.491104,31.62938,0.2,1014.5075,1015.2,9.5535755,222.70937,27.3,0.271,0.2
2025-10-03 11:00:00+00:00,8.800000190734863,11.800000190734863,179.0,434.0,0.800000011920929,62.0,0.6000000238418579,1338.0,24.799999237060547,22.716665267944336,27.65,78.634384,32.946278,0.3,1014.3086,1015.0,10.04458,216.25392,28.45,0.268,0.3
2025-10-03 12:00:00+00:00,8.100000381469727,11.399999618530272,185.0,435.0,0.6000000238418579,66.0,0.6000000238418579,1344.0,26.39999771118164,22.841665267944336,27.95,78.91332,34.036278,0.1,1013.11005,1013.8,11.583109,212.94922,29.6,0.262,0.1
2025-10-03 13:00:00+00:00,7.5,13.300000190734863,189.0,436.0,0.4000000059604645,67.0,0.699999988079071,1350.0,26.80000114440918,22.94166374206543,27.65,77.45775,33.35619,0.1,1012.60974,1013.3,13.18308,214.9921,30.55,0.258,0.1
2025-10-03 14:00:00+00:00,7.800000190734863,14.600000381469728,181.0,436.0,0.4000000059604645,66.0,0.699999988079071,1347.0,26.39999771118164,23.07499885559082,27.5,79.08867,33.064358,0.4,1011.5102,1012.2,13.337016,211.75943,30.9,0.256,0.4
2025-10-03 15:00:00+00:00,7.5,13.899999618530272,171.0,435.0,0.4000000059604645,65.0,0.6000000238418579,1344.0,26.0,23.224998474121094,27.4,79.31367,32.549576,0.1,1010.81036,1011.5,12.4811535,213.23172,31.0,0.251,0.1
2025-10-03 16:00:00+00:00,7.300000190734863,12.100000381469728,168.0,436.0,0.5,62.0,0.800000011920929,1342.0,24.799999237060547,23.349998474121094,27.5,77.66989,31.733551,0.0,1010.311,1011.0,11.996699,207.71841,30.8,0.246,0.0
2025-10-03 17:00:00+00:00,6.900000095367432,10.399999618530272,179.0,438.0,0.699999988079071,57.0,1.399999976158142,1344.0,23.458332061767575,23.458332061767575,27.0,80.22251,30.907326,0.0,1010.10986,1010.8,12.10157,210.37904,30.15,0.242,0.0
2025-10-03 18:00:00+00:00,7.0,9.600000381469728,198.0,441.0,0.8999999761581421,51.0,2.200000047683716,1348.0,23.516664505004883,23.516664505004883,26.45,82.612305,30.460266,0.0,1010.00867,1010.7,11.196232,216.50153,29.2,0.24,0.0
2025-10-03 19:00:00+00:00,10.800000190734863,12.800000190734863,214.0,443.0,1.100000023841858,46.0,2.799999952316284,1352.0,23.50833511352539,23.50833511352539,26.6,85.66938,31.190937,0.0,1010.50867,1011.2,10.348043,220.06071,28.25,0.238,0.0
2025-10-03 20:00:00+00:00,13.199999809265137,15.300000190734863,226.0,444.0,1.2999999523162842,43.0,3.200000047683716,1356.0,23.42500305175781,23.42500305175781,26.4,86.6856,30.996735,0.0,1011.1079,1011.8,10.310402,224.29277,27.5,0.238,0.0
2025-10-03 21:00:00+00:00,14.300000190734863,16.5,236.0,445.0,1.399999976158142,40.0,3.5,1359.0,23.34166717529297,23.34166717529297,26.35,86.42084,30.844994,0.0,1011.60754,1012.3,10.583326,221.55252,26.9,0.237,0.0
2025-10-03 22:00:00+00:00,16.200000762939453,18.5,239.0,446.0,1.399999976158142,38.0,3.5999999046325684,1362.0,23.20833396911621,23.20833396911621,26.3,87.461006,30.663486,0.0,1012.2069,1012.9,12.124306,220.78572,26.5,0.237,0.0
2025-10-03 23:00:00+00:00,17.0,19.299999237060547,233.0,447.0,1.2999999523162842,37.0,3.400000095367432,1363.0,23.07500457763672,23.07500457763672,26.2,87.71537,30.492435,0.0,1012.3068,1013.0,12.399113,219.69904,26.2,0.236,0.0
2025-10-04 00:00:00+00:00,14.100000381469728,16.399999618530273,221.0,447.0,1.100000023841858,36.0,3.0,1364.0,23.058334350585938,23.058334350585938,26.05,88.231316,30.381561,0.0,1012.10626,1012.8,11.919479,218.25447,25.95,0.236,0.0
2025-10-04 01:00:00+00:00,10.800000190734863,13.199999809265137,208.0,447.0,0.8999999761581421,36.0,2.799999952316284,1364.0,23.14166831970215,23.14166831970215,26.0,87.96233,30.43304,0.0,1012.10626,1012.8,10.799999,216.86998,26.25,0.23,0.0
2025-10-04 02:00:00+00:00,9.5,12.0,191.0,447.0,0.800000011920929,36.0,2.5999999046325684,1362.0,23.0,23.0,25.9,88.48464,30.311466,0.0,1011.7063,1012.4,10.948973,223.66785,25.95,0.23,0.0
2025-10-04 03:00:00+00:00,8.800000190734863,11.199999809265137,172.0,446.0,0.699999988079071,36.0,2.400000095367432,1359.0,22.808334350585938,22.808334350585938,25.85,87.9497,30.199871,0.0,1011.1067,1011.8,10.739832,230.44037,25.7,0.23,0.0
2025-10-04 04:00:00+00:00,8.300000190734863,10.699999809265137,164.0,446.0,0.699999988079071,36.0,2.299999952316284,1360.0,22.55000114440918,22.55000114440918,25.85,87.42159,30.334766,0.0,1010.8069,1011.5,9.396275,233.56905,25.5,0.23,0.0
2025-10-04 05:00:00+00:00,8.300000190734863,11.800000190734863,177.0,447.0,0.800000011920929,36.0,2.5,1370.0,22.183332443237305,22.183332443237305,25.85,86.89626,30.29737,0.0,1011.0068,1011.7,9.236298,236.92932,25.35,0.229,0.0
2025-10-04 06:00:00+00:00,8.600000381469727,12.199999809265137,200.0,449.0,0.8999999761581421,36.0,2.900000095367432,1383.0,21.69166755676269,21.69166755676269,25.75,86.62535,30.18391,0.0,1011.4061,1012.1,8.709098,251.93944,25.2,0.229,0.0
2025-10-04 07:00:00+00:00,11.300000190734863,14.600000381469728,214.0,449.0,1.0,37.0,2.900000095367432,1387.0,21.150001525878903,21.150001525878903,25.8,87.4172,30.038826,0.0,1012.40576,1013.1,10.874741,245.55606,26.0,0.229,0.0
2025-10-04 08:00:00+00:00,9.199999809265137,12.600000381469728,208.0,445.0,0.8999999761581421,41.0,2.299999952316284,1374.0,20.57500457763672,20.57500457763672,26.55,83.12418,30.734344,0.0,1013.1069,1013.8,10.825469,222.97864,26.15,0.228,0.0
